color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,real_domestic_gross,real_budget
Color,Joel Schumacher,128.0,116.0,541.0,384.0,Brooke Smith,12000.0,30157016.0,True,Anthony Hopkins,Bad Company ,39659.0,12993.0,Garcelle Beauvais,2.0,cia|cia agent|terrorist|twin|twin brother,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189.0,English,USA,PG-13,70000000.0,2002.0,405.0,5.6,2.35,792,49058374.19388549,113873540.8560311
Color,Andrzej Bartkowiak,237.0,113.0,43.0,452.0,Ben Daniels,12000.0,28031250.0,True,Dwayne Johnson,Doom ,88146.0,13517.0,Dexter Fletcher,0.0,commando unit|extra chromosome|first person shooter|special forces|teleportation,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814.0,English,UK,R,60000000.0,2005.0,585.0,5.2,2.35,0,42004533.890168965,89909370.19969277
Color,Betty Thomas,105.0,97.0,84.0,150.0,Phill Lewis,989.0,33105600.0,True,Gary Cole,I Spy ,41663.0,1576.0,Tate Taylor,1.0,boxer|espionage|spy|stealth|top secret,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141.0,English,USA,PG-13,70000000.0,2002.0,229.0,5.4,1.37,531,53855027.059477486,113873540.8560311
Color,Måns Mårlind,242.0,88.0,24.0,324.0,Stephen Rea,5000.0,62321039.0,True,Theo James,Underworld: Awakening ,117096.0,5861.0,Sandrine Holt,1.0,battle|cryogenics|detective|scientist|vampire,http://www.imdb.com/title/tt1496025/?ref_=fn_tt_tt_1,271.0,English,USA,R,70000000.0,2012.0,327.0,6.4,2.35,24000,79438328.82629772,89226417.06664807
Color,Adam Shankman,360.0,136.0,163.0,66.0,Shane Hartline,394.0,38509342.0,False,James Martin Kelly,Rock of Ages ,61995.0,712.0,Celina Beach,7.0,concert|love|music industry|panties|pole dancer,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,356.0,English,USA,PG-13,75000000.0,2012.0,217.0,5.9,2.35,33000,49086437.28934553,95599732.57140864
Color,Gregory Hoblit,112.0,125.0,40.0,407.0,Cole Hauser,13000.0,19076815.0,False,Bruce Willis,Hart's War ,43651.0,15916.0,Rory Cochrane,0.0,colonel|honor|lieutenant|pilot|racism,http://www.imdb.com/title/tt0251114/?ref_=fn_tt_tt_1,196.0,English,USA,R,60000000.0,2002.0,787.0,6.3,2.35,997,31033492.46150639,97605892.16231239
Color,Gary McKendry,189.0,116.0,5.0,748.0,Robert De Niro,26000.0,25093607.0,True,Jason Statham,Killer Elite ,105556.0,49608.0,Ben Mendelsohn,2.0,australia|death|mentor|revenge|secret society,http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1,157.0,English,UK,R,35000000.0,2011.0,22000.0,6.5,2.35,17000,32647826.995696608,45536456.550442554
Color,John McTiernan,151.0,98.0,323.0,390.0,Chris Klein,1000.0,18990542.0,True,LL Cool J,Rollerball ,22264.0,2763.0,Andrew Bryniarski,3.0,ball|blood|skating|song|year 2005,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,289.0,English,USA,R,70000000.0,2002.0,841.0,3.0,2.35,584,30893146.57593107,113873540.8560311
Color,Wych Kaosayananda,92.0,91.0,8.0,298.0,Sandrine Holt,349.0,14294842.0,True,Talisa Soto,Ballistic: Ecks vs. Sever ,16761.0,1846.0,Gregg Henry,1.0,blood splatter|camera shot from inside human body|combat|die hard scenario|fbi,http://www.imdb.com/title/tt0308208/?ref_=fn_tt_tt_1,277.0,English,USA,R,70000000.0,2002.0,324.0,3.6,2.35,391,23254346.778821565,113873540.8560311
Color,Mikael Salomon,79.0,97.0,13.0,695.0,Minnie Driver,11000.0,19819494.0,True,Morgan Freeman,Hard Rain ,26893.0,13628.0,Randy Quaid,0.0,dam|flood|money|police|sheriff,http://www.imdb.com/title/tt0120696/?ref_=fn_tt_tt_1,126.0,English,USA,R,70000000.0,1998.0,893.0,5.8,2.35,815,35584503.1691411,125680061.34969322
Color,Bobby Farrelly,81.0,95.0,101.0,443.0,Brandy Norwood,2000.0,13596911.0,True,Ron Howard,Osmosis Jones ,25572.0,3734.0,David Hyde Pierce,0.0,blood|body|egg|virus|white blood cell,http://www.imdb.com/title/tt0181739/?ref_=fn_tt_tt_1,123.0,English,USA,PG,70000000.0,2001.0,509.0,6.2,2.35,2000,22468684.29534161,115673913.04347824
Color,Will Finn,51.0,88.0,6.0,854.0,Oliver Platt,2000.0,8460990.0,False,Lea Michele,Legends of Oz: Dorothy's Return ,5116.0,6946.0,Jim Belushi,1.0,jester|kansas|oz|princess|tornado,http://www.imdb.com/title/tt0884726/?ref_=fn_tt_tt_1,54.0,English,USA,PG,70000000.0,2013.0,1000.0,5.6,unknown,5000,10629219.248402065,87938331.96684365
Color,Michael Mann,261.0,133.0,0.0,301.0,Archie Kao,26000.0,7097125.0,True,Chris Hemsworth,Blackhat ,38983.0,28129.0,Brandon Molale,1.0,chinese|computer|cybercrime|hacker|one word title,http://www.imdb.com/title/tt2717822/?ref_=fn_tt_tt_1,207.0,English,USA,R,70000000.0,2015.0,326.0,5.4,2.35,11000,8763122.969554925,86431985.89130735
Color,Kerry Conran,197.0,106.0,14.0,582.0,Laurence Olivier,11000.0,37760080.0,True,Angelina Jolie Pitt,Sky Captain and the World of Tomorrow ,72868.0,12871.0,Bai Ling,2.0,captain|pilot|reporter|robot|scientist,http://www.imdb.com/title/tt0346156/?ref_=fn_tt_tt_1,618.0,English,USA,PG,70000000.0,2004.0,1000.0,6.1,1.85,0,58500138.763366856,108448120.6987824
Color,Michael Caton-Jones,159.0,116.0,105.0,246.0,Indira Varma,844.0,5851188.0,False,Charlotte Rampling,Basic Instinct 2 ,31124.0,1899.0,Neil Maskell,1.0,drugs|murder|psychiatrist|scotland yard|sex,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313.0,English,UK,R,70000000.0,2006.0,729.0,4.2,2.35,764,8493945.55625,101616319.44444443
Color,Mikael Håfström,286.0,115.0,101.0,585.0,50 Cent,13000.0,25121291.0,True,Sylvester Stallone,Escape Plan ,177653.0,15708.0,Matt Gerald,1.0,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279.0,English,USA,R,50000000.0,2013.0,1000.0,6.7,2.35,34000,31558920.391338315,62813094.26203118
Color,Renny Harlin,156.0,99.0,212.0,182.0,Luke Newberry,576.0,18821279.0,True,Roxanne McKee,The Legend of Hercules ,44891.0,1520.0,Gaia Weiss,0.0,ancient greece|forbidden love|hercules|king|slavery,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,202.0,English,USA,PG-13,70000000.0,2014.0,358.0,4.2,2.35,12000,23267020.671739828,86534578.60232493
Color,Phil Alden Robinson,176.0,124.0,31.0,497.0,Bruce McGill,11000.0,118471320.0,True,Morgan Freeman,The Sum of All Fears ,86504.0,12556.0,Philip Baker Hall,0.0,analyst|cia|nuclear bomb|nuclear weapons|russia,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,568.0,English,USA,PG-13,68000000.0,2002.0,655.0,6.4,2.35,0,192724981.40411338,110620011.11728738
Color,David Slade,293.0,124.0,171.0,10000.0,Kristen Stewart,21000.0,300523113.0,False,Robert Pattinson,The Twilight Saga: Eclipse ,184637.0,52547.0,Anna Kendrick,3.0,friendship|graduation|revenge|vampire|werewolf,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,498.0,English,USA,PG-13,68000000.0,2010.0,17000.0,4.9,2.35,29000,403334884.7773737,91263436.91528781
Color,Frank Oz,141.0,124.0,0.0,580.0,Marlon Brando,22000.0,71069884.0,False,Robert De Niro,The Score ,101899.0,32871.0,Gary Farmer,0.0,partner|running|scepter|surveillance|thief,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,445.0,English,USA,R,68000000.0,2001.0,10000.0,6.8,2.35,0,117441879.74037266,112368944.09937888
Color,Pierre Coffin,304.0,87.0,275.0,975.0,Miranda Cosgrove,7000.0,251501645.0,False,Steve Carell,Despicable Me ,385943.0,11608.0,Jack McBrayer,0.0,girl|minion|moon|pyramid|white picket fence,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,296.0,English,USA,PG,69000000.0,2010.0,2000.0,7.7,1.85,31000,337542713.41983247,92605546.2816891
Color,Joseph Ruben,40.0,105.0,29.0,97.0,Robert Blake,584.0,35324232.0,True,Vincent Pastore,Money Train ,32224.0,1132.0,Aida Turturro,1.0,bare breasts|breast|loan shark|subway|train,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,62.0,English,USA,R,68000000.0,1995.0,220.0,5.6,2.35,617,67833419.39606299,130580971.12860891
Color,Seth MacFarlane,280.0,125.0,3000.0,3000.0,Morgan Freeman,14000.0,81257500.0,False,Liam Neeson,Ted 2 ,117739.0,30010.0,Seth MacFarlane,0.0,baby|f word|fight|lawyer|marriage,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,229.0,English,USA,R,68000000.0,2015.0,11000.0,6.4,2.35,30000,100332101.33661297,83962500.58012716
Color,Alejandro Amenábar,180.0,141.0,448.0,334.0,Ashraf Barhom,614.0,617840.0,False,Max Minghella,Agora ,52496.0,1829.0,Rupert Evans,2.0,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172.0,English,Spain,R,70000000.0,2009.0,451.0,7.2,2.35,29000,842810.1688752988,95488656.96826187
Color,Kinka Usher,125.0,121.0,18.0,776.0,Wes Studi,1000.0,29655590.0,True,Janeane Garofalo,Mystery Men ,53970.0,3986.0,Eddie Izzard,4.0,bowling|rajah|sphinx|spleen|superhero,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435.0,English,USA,PG-13,65000000.0,1999.0,855.0,6.0,1.85,0,52093977.739795916,114181122.4489796
Color,Bobby Farrelly,237.0,111.0,101.0,681.0,Larry Joe Campbell,966.0,45045037.0,False,Jenna Fischer,Hall Pass ,103230.0,3393.0,Stephen Merchant,3.0,drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143.0,English,USA,R,36000000.0,2011.0,919.0,5.9,2.35,10000,58605467.71895936,46837498.16616949
Color,Michael Mann,209.0,157.0,0.0,680.0,Rip Torn,14000.0,28965197.0,False,Al Pacino,The Insider ,133526.0,18216.0,Debi Mazar,1.0,cbs|cbs news|research|tobacco|whistleblower,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521.0,English,USA,R,68000000.0,1999.0,826.0,7.9,2.35,0,50881210.85255101,119451020.40816326
Color,Craig Gillespie,178.0,117.0,44.0,531.0,Abraham Benrubi,788.0,27550735.0,True,Michael Raymond-James,The Finest Hours ,27481.0,3524.0,Graham McTavish,0.0,1950s|coast guard|oil tanker|sinking ship|survival,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,unknown,2016.0,562.0,6.8,2.35,12000,33594271.631348245,0.0
Color,Ridley Scott,238.0,128.0,0.0,135.0,Simon McBurney,29000.0,39380442.0,True,Leonardo DiCaprio,Body of Lies ,174248.0,29824.0,Michael Gaston,1.0,cia|jordan|middle east|spy|terrorist,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,263.0,English,USA,R,70000000.0,2008.0,149.0,7.1,2.35,0,53528670.07663617,95148929.64798445
Color,Jay Roach,190.0,114.0,116.0,982.0,Stephanie Szostak,7000.0,72980108.0,False,Steve Carell,Dinner for Schmucks ,80338.0,10419.0,Bruce Greenwood,2.0,dinner|diorama|idiot|irs|mouse,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264.0,English,USA,PG-13,unknown,2010.0,1000.0,5.9,1.85,0,97947286.50777781,0.0
Color,Timur Bekmambetov,393.0,105.0,335.0,911.0,Dominic Cooper,3000.0,37516013.0,True,Rufus Sewell,Abraham Lincoln: Vampire Hunter ,128629.0,8281.0,Benjamin Walker,0.0,chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348.0,English,USA,R,69000000.0,2012.0,3000.0,5.9,2.35,98000,47820277.46593987,87951753.96569598
Color,Jon Amiel,138.0,113.0,36.0,232.0,Kevin McNally,537.0,87704396.0,True,Will Patton,Entrapment ,88132.0,1302.0,Maury Chaykin,1.0,art thief|insurance|mask|master thief|reference to iron maiden,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,274.0,English,USA,PG-13,66000000.0,1999.0,427.0,6.2,2.35,0,154064405.83061224,115937755.10204083
Color,Rob Bowman,142.0,121.0,38.0,745.0,Mitch Pileggi,940.0,83892374.0,False,Martin Landau,The X Files ,85720.0,4230.0,Jeffrey DeMunn,0.0,agent|alien|bomb|fbi|government,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,297.0,English,USA,PG-13,66000000.0,1998.0,826.0,7.0,2.35,0,150622838.7298773,118498343.55828221
Color,Doug Lefler,90.0,102.0,4.0,112.0,Nonso Anozie,14000.0,5932060.0,True,Colin Firth,The Last Legion ,29285.0,14625.0,Owen Teale,0.0,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174.0,English,UK,PG-13,35000000.0,2007.0,394.0,5.4,2.35,0,8374563.527737577,49411119.15098889
Color,Steven Spielberg,219.0,169.0,14000.0,13000.0,Vin Diesel,15000.0,216119491.0,True,Tom Hanks,Saving Private Ryan ,881236.0,44998.0,Matt Damon,2.0,army|invasion|killed in action|normandy|soldier,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277.0,English,USA,R,70000000.0,1998.0,14000.0,8.6,1.85,22000,388027298.39634967,125680061.34969322
Color,Scott Waugh,327.0,132.0,76.0,464.0,Dominic Cooper,3000.0,43568507.0,True,Rami Malek,Need for Speed ,136954.0,7081.0,Ramon Rodriguez,1.0,cross country|custom car|illegal street racing|police officer crushed|street racing,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346.0,English,USA,PG-13,66000000.0,2014.0,3000.0,6.5,2.35,32000,53859748.47967778,81589745.53933495
Color,Nancy Meyers,149.0,127.0,278.0,912.0,Lisa Edelstein,2000.0,182805123.0,False,Judy Greer,What Women Want ,158864.0,5838.0,Loretta Devine,1.0,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395.0,English,USA,PG-13,70000000.0,2000.0,955.0,6.4,1.37,0,310678474.28318816,118965447.15447153
Color,Chris Wedge,193.0,103.0,77.0,835.0,Stephen Root,1000.0,176387405.0,False,Goran Visnjic,Ice Age ,328159.0,5437.0,Denis Leary,0.0,baby|ice|ice age|sleeping|sloth,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,467.0,English,USA,PG,59000000.0,2002.0,939.0,7.6,1.85,3000,286940833.8536687,95979127.29294051
Color,Lawrence Kasdan,175.0,136.0,759.0,354.0,Michael O'Neill,11000.0,33685268.0,False,Morgan Freeman,Dreamcatcher ,75573.0,12194.0,Reece Thompson,1.0,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662.0,English,USA,R,68000000.0,2003.0,599.0,5.5,2.35,4000,53576967.97032608,108155108.69565217
Color,Steven Spielberg,538.0,150.0,14000.0,655.0,Hal Holbrook,23000.0,182204440.0,False,Joseph Gordon-Levitt,Lincoln ,197412.0,25517.0,Bruce McGill,0.0,cultural conflict|politics|president|slavery|u.s. president,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720.0,English,USA,PG-13,65000000.0,2012.0,826.0,7.4,2.35,71000,232249276.49764365,82853101.5618875
Color,Lana Wachowski,313.0,136.0,0.0,99.0,Marcus Chong,18000.0,171383253.0,True,Keanu Reeves,The Matrix ,1217752.0,18563.0,Gloria Foster,3.0,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646.0,English,USA,R,63000000.0,1999.0,145.0,8.7,2.35,25000,301057418.40765303,110667857.14285715
Color,Ron Howard,159.0,140.0,2000.0,552.0,Miko Hughes,15000.0,172071312.0,False,Tom Hanks,Apollo 13 ,208817.0,17171.0,Kathleen Quinlan,0.0,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296.0,English,USA,PG,62000000.0,1995.0,968.0,7.6,2.35,5000,330429985.6519684,119059120.73490813
Color,Michael Lembeck,80.0,104.0,54.0,775.0,Aisha Tyler,901.0,139225854.0,False,Judge Reinhold,The Santa Clause 2 ,34561.0,5265.0,Eric Lloyd,0.0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116.0,English,USA,G,60000000.0,2002.0,857.0,5.5,1.85,1000,226487728.19549745,97605892.16231239
Color,Tom Hooper,488.0,158.0,0.0,11000.0,Eddie Redmayne,20000.0,148775460.0,False,Hugh Jackman,Les Misérables ,243834.0,46204.0,Anne Hathaway,1.0,barricade|innkeeper|parole|rebellion|student,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845.0,English,USA,PG-13,61000000.0,2012.0,13000.0,7.6,1.85,144000,189638589.1891774,77754449.15807904
Color,Nora Ephron,153.0,119.0,0.0,744.0,Jean Stapleton,15000.0,115731542.0,False,Tom Hanks,You've Got Mail ,151812.0,17768.0,Dave Chappelle,2.0,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556.0,English,USA,PG,65000000.0,1998.0,793.0,6.5,1.85,0,207787818.55220857,116702914.11042945
Color,Adam McKay,173.0,106.0,285.0,105.0,Adam Scott,8000.0,100468793.0,False,Will Ferrell,Step Brothers ,212499.0,11264.0,Andrea Savage,2.0,dream|friendship|karaoke|love|slacker,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,277.0,English,USA,R,65000000.0,2008.0,3000.0,6.9,2.35,0,136564258.81392732,88352577.53027129
Color,Martin Campbell,156.0,136.0,258.0,94.0,Tony Amendola,12000.0,93771072.0,True,Anthony Hopkins,The Mask of Zorro ,135404.0,12396.0,Stuart Wilson,0.0,19th century|california|revenge|training|zorro,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318.0,English,USA,PG-13,65000000.0,1998.0,174.0,6.7,2.35,0,168359344.02552146,116702914.11042945
Color,Todd Phillips,307.0,95.0,480.0,490.0,RZA,21000.0,100448498.0,False,Robert Downey Jr.,Due Date ,272789.0,23018.0,Matt Walsh,3.0,actor|aspiring actor|birth|misadventure|suitcase,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,285.0,English,USA,R,65000000.0,2010.0,561.0,6.6,2.35,25000,134812870.00674137,87237108.81608394
Color,Angelina Jolie Pitt,322.0,137.0,11000.0,465.0,Jack O'Connell,769.0,115603980.0,False,Finn Wittrock,Unbroken ,103589.0,2938.0,Alex Russell,0.0,emaciation|male nudity|plane crash|prisoner of war|torture,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351.0,English,USA,PG-13,65000000.0,2014.0,698.0,7.2,2.35,35000,142910595.62930858,80353537.27358747
 Black and White,Clint Eastwood,169.0,130.0,16000.0,416.0,Courtney B. Vance,16000.0,90454043.0,True,Clint Eastwood,Space Cowboys ,60165.0,17771.0,William Devane,1.0,nasa|old age|satellite|space|space shuttle,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,326.0,English,USA,PG-13,65000000.0,2000.0,495.0,6.4,2.35,0,153727223.8917828,110467915.21486644
Color,Renny Harlin,74.0,124.0,212.0,369.0,Leon,13000.0,84049211.0,True,Sylvester Stallone,Cliffhanger ,96096.0,15229.0,Janine Turner,1.0,money|mountain|rocky mountains|snow|suitcase,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172.0,English,USA,R,70000000.0,1993.0,730.0,6.4,2.35,0,170224372.63117647,141770588.2352941
Color,John Woo,72.0,108.0,610.0,461.0,Samantha Mathis,848.0,70450000.0,True,Delroy Lindo,Broken Arrow ,77390.0,2913.0,Bob Gunton,2.0,captain|desert|major|park ranger|utah,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189.0,English,USA,R,50000000.0,1996.0,517.0,6.0,2.35,0,131405638.94200124,93261631.61249202
Color,Jon Turteltaub,86.0,104.0,226.0,577.0,Lily Tomlin,13000.0,69688384.0,False,Bruce Willis,The Kid ,34473.0,16452.0,Daniel von Bargen,1.0,altering history|cartoon on tv|childhood|image consultant|one two combo,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,139.0,English,USA,PG,60000000.0,2000.0,718.0,6.1,1.85,0,118435853.77189313,101970383.27526133
Color,Oliver Stone,242.0,129.0,0.0,625.0,Jay Hernandez,12000.0,70236496.0,False,Nicolas Cage,World Trade Center ,67395.0,14421.0,Armando Riesco,0.0,based on true story|police|rescue|rubble|trapped,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564.0,English,USA,PG-13,63000000.0,2006.0,1000.0,6.0,1.85,0,101959631.63134919,91454687.5
Color,Mike Newell,141.0,117.0,179.0,403.0,Kirsten Dunst,8000.0,63695760.0,False,Julia Roberts,Mona Lisa Smile ,61490.0,12850.0,Marian Seldes,1.0,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264.0,English,USA,PG-13,65000000.0,2003.0,4000.0,6.4,1.85,0,101309144.79782608,103383559.7826087
Color,Larry Charles,313.0,99.0,119.0,174.0,Aasif Mandvi,600.0,59617068.0,False,Sayed Badreya,The Dictator ,213863.0,1375.0,Horatio Sanz,0.0,dictator|hotel|oil|overalls|sunglasses,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,310.0,English,USA,R,65000000.0,2012.0,346.0,6.4,2.35,59000,75991676.76655312,82853101.5618875
Color,Stanley Kubrick,280.0,159.0,0.0,521.0,Vinessa Shaw,10000.0,55637680.0,False,Tom Cruise,Eyes Wide Shut ,227071.0,11424.0,Sydney Pollack,1.0,doctor|orgy|party|pianist|sexual fantasy,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,1500.0,English,UK,R,65000000.0,1999.0,580.0,7.3,1.66,10000,97734965.42857142,114181122.4489796
Color,Will Gluck,176.0,118.0,87.0,929.0,Dorian Missick,2000.0,85911262.0,False,Quvenzhané Wallis,Annie ,24735.0,4796.0,David Zayas,6.0,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213.0,English,USA,PG,65000000.0,2014.0,1000.0,5.2,2.39,16000,106204212.20519903,80353537.27358747
Color,Glenn Ficarra,279.0,105.0,43.0,523.0,Adrian Martinez,10000.0,53846915.0,False,Will Smith,Focus ,149337.0,11943.0,Gerald McRaney,0.0,con artist|con man|deception|rivalry|seduction,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221.0,English,USA,R,50100000.0,2015.0,806.0,6.6,1.85,23000,66487082.82243467,61860607.04506427
Color,McG,241.0,103.0,368.0,520.0,Abigail Spencer,27000.0,54758461.0,True,Tom Hardy,This Means War ,147641.0,29808.0,Warren Christie,3.0,best friend|cia|cia agent|dating|undercover,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,238.0,English,USA,PG-13,65000000.0,2012.0,1000.0,6.3,2.35,18000,69798589.70162547,82853101.5618875
Color,David S. Goyer,185.0,122.0,687.0,957.0,Natasha Lyonne,16000.0,52397389.0,True,Ryan Reynolds,Blade: Trinity ,132954.0,19764.0,John Michael Higgins,0.0,blade|blood|dracula|vampire hunter|vampire slayer,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514.0,English,USA,R,65000000.0,2004.0,1000.0,5.9,2.35,0,81177119.5224722,100701826.36315511
Color,John Milius,97.0,114.0,468.0,919.0,Jennifer Grey,1000.0,unknown,True,Lea Thompson,Red Dawn ,41776.0,3860.0,William Smith,0.0,guerrilla|high school|invasion|soviet|wolverine,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,383.0,English,USA,PG-13,16900000.0,1984.0,1000.0,6.4,1.85,0,0.0,47602208.85466795
Color,Mike Nichols,117.0,143.0,0.0,210.0,Adrian Lester,509.0,38966057.0,False,Maura Tierney,Primary Colors ,23940.0,1409.0,Paul Guilfoyle,0.0,campaigning|candidate|election|governor|president,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157.0,English,France,R,65000000.0,1998.0,317.0,6.7,2.35,688,69960806.2045092,116702914.11042945
