,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw_H2,Raw_Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
4932,1654738263,0.06585292344786017,49.93,24.0,400.0,13254.0,20189,939.674,2.33,2.42,16.03,2.499,0.0559999999999999,4932,1
4933,1654738264,0.06572734579063691,49.74,19.0,400.0,13254.0,20186,939.687,2.35,2.44,16.17,2.521,0.057,4933,1
4934,1654738265,0.06562688366485836,49.58,29.0,400.0,13248.0,20187,939.692,2.38,2.47,16.39,2.556,0.0579999999999999,4934,1
4935,1654738266,0.0655013060076351,49.42,39.0,400.0,13245.0,20173,939.691,2.38,2.47,16.38,2.5540000000000003,0.0579999999999999,4935,1
4936,1654738267,0.06537572835041192,49.22,34.0,400.0,13248.0,20179,939.696,2.39,2.48,16.43,2.5610000000000004,0.0579999999999999,4936,1
4937,1654738268,0.06527526622463328,49.13,38.0,400.0,13251.0,20178,939.695,2.36,2.46,16.27,2.537,0.057,4937,1
4938,1654738269,0.06514968856741005,49.04,31.0,400.0,13251.0,20182,939.704,2.3,2.39,15.83,2.468,0.0559999999999999,4938,1
4939,1654738270,0.06504922644163147,48.9,27.0,400.0,13253.0,20192,939.711,2.28,2.36,15.66,2.443,0.055,4939,1
4940,1654738271,0.06492364878440826,48.84,29.0,400.0,13255.0,20193,939.711,2.26,2.35,15.58,2.4290000000000003,0.055,4940,1
4941,1654738272,0.06482318665862971,48.74,27.0,400.0,13253.0,20195,939.711,2.22,2.31,15.3,2.386,0.054,4941,1
4942,1654738273,0.06469760900140645,48.65,27.0,400.0,13256.0,20194,939.712,2.21,2.3,15.23,2.375,0.054,4942,1
4943,1654738274,0.06457203134418321,48.57,30.0,400.0,13251.0,20181,939.705,2.19,2.28,15.08,2.351,0.053,4943,1
4944,1654738275,0.06447156921840463,48.54,37.0,400.0,13249.0,20181,939.712,2.18,2.26,15.0,2.339,0.053,4944,1
4945,1654738276,0.06434599156118143,48.41,34.0,400.0,13251.0,20188,939.702,2.2,2.28,15.13,2.36,0.053,4945,1
4946,1654738277,0.06424552943540288,48.42,28.0,400.0,13246.0,20179,939.699,2.2,2.29,15.16,2.364,0.053,4946,1
4947,1654738278,0.06411995177817961,48.38,31.0,400.0,13247.0,20183,939.694,2.21,2.29,15.18,2.3680000000000003,0.053,4947,1
4948,1654738279,0.06401948965240101,48.34,44.0,400.0,13243.0,20178,939.691,2.19,2.27,15.05,2.347,0.053,4948,1
4950,1654738281,0.06379344986939922,48.22,32.0,400.0,13246.0,20185,939.693,2.1,2.19,14.49,2.259,0.051,4950,1
4951,1654738282,0.06366787221217599,48.2,32.0,400.0,13248.0,20181,939.699,2.12,2.2,14.59,2.275,0.051,4951,1
4952,1654738283,0.06356741008639741,48.08,49.0,400.0,13236.0,20165,939.706,2.14,2.22,14.7,2.293,0.052,4952,1
4953,1654738284,0.06344183242917417,48.62,55.0,400.0,13234.0,20163,939.708,2.18,2.27,15.02,2.343,0.053,4953,1
4954,1654738285,0.0633413703033956,49.39,51.0,400.0,13233.0,20162,939.7,2.2,2.29,15.17,2.366,0.053,4954,1
4956,1654738287,0.06311533052039384,50.79,54.0,400.0,13232.0,20163,939.702,2.36,2.45,16.22,2.529,0.057,4956,1
4957,1654738288,0.0630148683946152,51.35,50.0,400.0,13238.0,20164,939.706,2.39,2.48,16.43,2.563,0.0579999999999999,4957,1
4958,1654738289,0.06288929073739197,51.8,51.0,400.0,13233.0,20165,939.711,2.39,2.49,16.48,2.57,0.0579999999999999,4958,1
4959,1654738290,0.06278882861161339,52.21,47.0,400.0,13234.0,20170,939.707,2.36,2.45,16.23,2.53,0.057,4959,1
4960,1654738291,0.06266325095439018,52.53,51.0,400.0,13233.0,20165,939.705,2.34,2.43,16.08,2.507,0.057,4960,1
4961,1654738292,0.06256278882861163,52.74,48.0,400.0,13242.0,20182,939.696,2.35,2.45,16.2,2.526,0.057,4961,1
4963,1654738294,0.06233674904560979,53.19,46.0,400.0,13238.0,20167,939.7,2.34,2.43,16.09,2.509,0.057,4963,1
4964,1654738295,0.06223628691983124,53.43,38.0,400.0,13243.0,20180,939.694,2.3,2.39,15.86,2.474,0.0559999999999999,4964,1
4965,1654738296,0.06213582479405261,53.6,48.0,400.0,13237.0,20172,939.684,2.28,2.37,15.68,2.444,0.055,4965,1
4966,1654738297,0.06201024713682937,53.72,39.0,400.0,13240.0,20168,939.688,2.24,2.32,15.39,2.4,0.054,4966,1
4968,1654738299,0.061809322885272217,53.93,47.0,400.0,13232.0,20168,939.686,2.24,2.33,15.43,2.406,0.054,4968,1
4969,1654738300,0.061683745228049036,54.04,53.0,400.0,13241.0,20170,939.688,2.26,2.35,15.57,2.428,0.055,4969,1
4970,1654738301,0.0615832831022704,54.15,54.0,400.0,13236.0,20163,939.682,2.28,2.37,15.72,2.451,0.055,4970,1
4971,1654738302,0.06148282097649185,54.18,39.0,400.0,13240.0,20177,939.67,2.29,2.38,15.74,2.454,0.055,4971,1
4972,1654738303,0.061357243319268645,54.3,40.0,400.0,13238.0,20174,939.684,2.33,2.42,16.04,2.501,0.0559999999999999,4972,1
4973,1654738304,0.06125678119349001,54.36,44.0,400.0,13242.0,20175,939.694,2.34,2.44,16.14,2.516,0.057,4973,1
4974,1654738305,0.06115631906771146,54.44,48.0,400.0,13234.0,20162,939.69,2.36,2.45,16.26,2.535,0.057,4974,1
4975,1654738306,0.061055856941932884,54.53,47.0,400.0,13237.0,20177,939.693,2.37,2.46,16.29,2.54,0.057,4975,1
4976,1654738307,0.06093027928470965,54.54,45.0,400.0,13241.0,20176,939.694,2.33,2.42,16.02,2.498,0.0559999999999999,4976,1
4977,1654738308,0.06082981715893107,54.63,43.0,400.0,13236.0,20170,939.694,2.28,2.37,15.71,2.45,0.055,4977,1
4978,1654738309,0.06072935503315249,54.7,44.0,400.0,13236.0,20176,939.686,2.19,2.28,15.08,2.351,0.053,4978,1
4979,1654738310,0.06062889290737389,54.73,49.0,400.0,13235.0,20163,939.688,2.16,2.24,14.84,2.315,0.052,4979,1
4980,1654738311,0.06052843078159531,54.75,51.0,400.0,13238.0,20167,939.693,2.09,2.17,14.39,2.2430000000000003,0.051,4980,1
4981,1654738312,0.0604028531243721,54.81,47.0,400.0,13239.0,20178,939.694,2.07,2.15,14.26,2.2230000000000003,0.05,4981,1
4982,1654738313,0.0603023909985935,54.93,28.0,400.0,13254.0,20191,939.701,2.06,2.14,14.16,2.208,0.05,4982,1
4983,1654738314,0.06020192887281492,54.36,35.0,400.0,13251.0,20191,939.703,2.05,2.13,14.08,2.196,0.05,4983,1
4984,1654738315,0.06010146674703634,53.5,23.0,400.0,13251.0,20194,939.708,2.02,2.1,13.9,2.168,0.049,4984,1
4985,1654738316,0.060001004621257736,52.75,29.0,400.0,13255.0,20192,939.698,1.95,2.02,13.39,2.088,0.047,4985,1
4986,1654738317,0.05990054249547916,52.13,37.0,400.0,13248.0,20190,939.694,1.93,2.01,13.29,2.072,0.047,4986,1
4987,1654738318,0.05977496483825598,51.57,32.0,400.0,13245.0,20182,939.688,1.93,2.01,13.29,2.072,0.047,4987,1
4988,1654738319,0.0596745027124774,51.05,43.0,400.0,13237.0,20171,939.684,1.95,2.03,13.42,2.093,0.047,4988,1
4989,1654738320,0.05957404058669882,50.65,35.0,400.0,13244.0,20175,939.677,1.99,2.07,13.73,2.14,0.048,4989,1
4990,1654738321,0.05947357846092022,50.3,47.0,400.0,13239.0,20178,939.685,2.05,2.13,14.08,2.196,0.05,4990,1
4991,1654738322,0.05937311633514164,49.98,44.0,400.0,13239.0,20163,939.682,2.08,2.16,14.31,2.231,0.05,4991,1
4992,1654738323,0.05927265420936306,49.76,44.0,400.0,13241.0,20170,939.686,2.08,2.16,14.28,2.227,0.05,4992,1
4993,1654738324,0.05917219208358446,49.49,58.0,400.0,13237.0,20165,939.683,2.11,2.2,14.55,2.268,0.051,4993,1
4994,1654738325,0.05907172995780588,49.38,49.0,400.0,13236.0,20167,939.684,2.13,2.21,14.65,2.285,0.052,4994,1
4995,1654738326,0.0589712678320273,49.24,43.0,400.0,13238.0,20169,939.692,2.22,2.31,15.3,2.385,0.054,4995,1
4996,1654738327,0.0588708057062487,49.08,42.0,400.0,13243.0,20177,939.69,2.26,2.35,15.58,2.4290000000000003,0.055,4996,1
4997,1654738328,0.05877034358047012,48.92,54.0,400.0,13244.0,20180,939.688,2.35,2.44,16.17,2.522,0.057,4997,1
4998,1654738329,0.05864476592324694,48.85,50.0,400.0,13236.0,20166,939.686,2.41,2.5,16.58,2.585,0.0579999999999999,4998,1
4999,1654738330,0.05854430379746836,48.73,48.0,400.0,13236.0,20177,939.685,2.47,2.57,17.03,2.655,0.06,4999,1
5000,1654738331,0.058443841671689756,48.64,40.0,400.0,13240.0,20175,939.693,2.5,2.59,17.17,2.678,0.06,5000,1
5001,1654738332,0.05834337954591118,48.54,41.0,400.0,13240.0,20171,939.691,2.5,2.6,17.22,2.685,0.061,5001,1
5002,1654738333,0.0582429174201326,48.49,45.0,400.0,13242.0,20176,939.684,2.53,2.63,17.43,2.718,0.061,5002,1
5003,1654738334,0.058142455294353995,48.44,48.0,400.0,13236.0,20165,939.698,2.55,2.65,17.52,2.732,0.062,5003,1
5004,1654738335,0.05804199316857542,48.39,46.0,400.0,13241.0,20174,939.694,2.56,2.66,17.59,2.7430000000000003,0.062,5004,1
5005,1654738336,0.05794153104279684,48.3,47.0,400.0,13243.0,20177,939.702,2.54,2.64,17.48,2.7260000000000004,0.062,5005,1
5006,1654738337,0.05786618444846289,48.25,50.0,400.0,13230.0,20166,939.708,2.49,2.58,17.12,2.67,0.06,5006,1
5007,1654738338,0.05776572232268434,48.21,58.0,400.0,13239.0,20169,939.704,2.47,2.56,16.99,2.65,0.06,5007,1
5008,1654738339,0.057665260196905765,48.15,49.0,400.0,13239.0,20169,939.707,2.41,2.5,16.57,2.584,0.0579999999999999,5008,1
5009,1654738340,0.05756479807112719,48.12,45.0,400.0,13242.0,20178,939.705,2.39,2.48,16.45,2.565,0.0579999999999999,5009,1
5010,1654738341,0.05746433594534858,48.06,44.0,400.0,13244.0,20174,939.701,2.35,2.45,16.2,2.526,0.057,5010,1
5011,1654738342,0.057363873819570005,48.07,45.0,400.0,13235.0,20164,939.698,2.33,2.43,16.07,2.506,0.057,5011,1
5012,1654738343,0.05726341169379143,47.97,67.0,400.0,13224.0,20148,939.696,2.3,2.39,15.82,2.468,0.0559999999999999,5012,1
5014,1654738345,0.057062487442234244,49.29,69.0,400.0,13223.0,20145,939.699,2.29,2.38,15.74,2.455,0.055,5014,1
5015,1654738346,0.056962025316455694,49.99,56.0,400.0,13230.0,20158,939.689,2.29,2.38,15.77,2.459,0.0559999999999999,5015,1
5016,1654738347,0.05686156319067706,50.66,62.0,400.0,13233.0,20159,939.683,2.3,2.39,15.85,2.472,0.0559999999999999,5016,1
5017,1654738348,0.05678621659634317,51.23,58.0,400.0,13236.0,20158,939.693,2.31,2.4,15.89,2.479,0.0559999999999999,5017,1
5018,1654738349,0.05668575447056459,51.7,53.0,400.0,13234.0,20159,939.69,2.33,2.42,16.02,2.498,0.0559999999999999,5018,1
5019,1654738350,0.05658529234478604,52.08,53.0,400.0,13237.0,20167,939.691,2.31,2.4,15.91,2.48,0.0559999999999999,5019,1
5020,1654738351,0.05648483021900741,52.43,62.0,400.0,13236.0,20156,939.688,2.29,2.38,15.76,2.457,0.0559999999999999,5020,1
5021,1654738352,0.05638436809322886,52.7,47.0,400.0,13238.0,20167,939.685,2.26,2.35,15.57,2.428,0.055,5021,1
5022,1654738353,0.05628390596745028,52.96,64.0,400.0,13229.0,20156,939.676,2.25,2.34,15.48,2.4130000000000003,0.055,5022,1
5023,1654738354,0.056208559373116335,53.17,57.0,400.0,13231.0,20161,939.68,2.19,2.27,15.05,2.346,0.053,5023,1
5024,1654738355,0.05610809724733773,53.36,53.0,400.0,13237.0,20160,939.685,2.16,2.24,14.85,2.315,0.052,5024,1
5025,1654738356,0.05600763512155915,53.5,62.0,400.0,13232.0,20157,939.685,2.08,2.16,14.34,2.236,0.05,5025,1
5026,1654738357,0.055907172995780574,53.66,53.0,400.0,13237.0,20158,939.683,2.08,2.16,14.29,2.229,0.05,5026,1
5027,1654738358,0.055831826401446655,53.84,52.0,400.0,13232.0,20158,939.677,2.07,2.15,14.22,2.217,0.05,5027,1
5028,1654738359,0.05573136427566802,53.9,45.0,400.0,13237.0,20173,939.678,2.06,2.14,14.18,2.211,0.05,5028,1
5029,1654738360,0.05563090214988947,54.01,47.0,400.0,13237.0,20176,939.677,2.02,2.1,13.92,2.171,0.049,5029,1
5030,1654738361,0.055530440024110894,54.13,53.0,400.0,13235.0,20162,939.68,2.02,2.1,13.92,2.171,0.049,5030,1
5031,1654738362,0.05545509342977695,54.2,45.0,400.0,13241.0,20170,939.674,2.02,2.1,13.93,2.172,0.049,5031,1
5032,1654738363,0.05535463130399837,54.29,42.0,400.0,13240.0,20173,939.674,2.03,2.11,13.97,2.1790000000000003,0.049,5032,1
5034,1654738365,0.05515370705244119,54.45,56.0,400.0,13236.0,20168,939.671,2.04,2.12,14.05,2.191,0.049,5034,1
5035,1654738366,0.055078360458107295,54.51,45.0,400.0,13235.0,20168,939.678,2.01,2.09,13.86,2.161,0.049,5035,1
5036,1654738367,0.05497789833232869,54.56,43.0,400.0,13230.0,20167,939.686,1.97,2.05,13.58,2.1180000000000003,0.048,5036,1
5037,1654738368,0.05487743620655011,54.62,38.0,400.0,13238.0,20174,939.681,1.9,1.98,13.09,2.041,0.046,5037,1
5038,1654738369,0.054802089612216165,54.68,47.0,400.0,13235.0,20171,939.677,1.88,1.95,12.92,2.015,0.046,5038,1
5039,1654738370,0.054701627486437615,54.73,40.0,400.0,13237.0,20174,939.665,1.84,1.91,12.65,1.973,0.045,5039,1
5040,1654738371,0.05460116536065898,54.78,40.0,400.0,13236.0,20165,939.674,1.81,1.88,12.44,1.94,0.044,5040,1
5041,1654738372,0.05452581876632509,54.83,61.0,400.0,13231.0,20157,939.682,1.8,1.87,12.4,1.934,0.044,5041,1
5042,1654738373,0.05442535664054651,54.94,30.0,400.0,13252.0,20191,939.69,1.79,1.86,12.33,1.923,0.043,5042,1
5044,1654738375,0.05424954792043396,53.54,35.0,400.0,13251.0,20177,939.68,1.85,1.92,12.73,1.985,0.045,5044,1
5045,1654738376,0.05414908579465541,52.8,25.0,400.0,13253.0,20192,939.685,1.87,1.94,12.86,2.005,0.045,5045,1
5046,1654738377,0.05407373920032146,52.16,39.0,400.0,13247.0,20185,939.678,1.9,1.97,13.06,2.036,0.046,5046,1
5047,1654738378,0.053973277074542886,51.6,34.0,400.0,13246.0,20177,939.675,1.89,1.97,13.04,2.0340000000000003,0.046,5047,1
5048,1654738379,0.05389793048020894,51.11,40.0,400.0,13250.0,20178,939.679,1.91,1.99,13.16,2.052,0.046,5048,1
5049,1654738380,0.05379746835443039,50.68,34.0,400.0,13254.0,20191,939.686,1.91,1.98,13.14,2.048,0.046,5049,1
5050,1654738381,0.05369700622865181,50.34,32.0,400.0,13247.0,20181,939.684,1.9,1.97,13.08,2.04,0.046,5050,1
5051,1654738382,0.053621659634317836,50.04,27.0,400.0,13255.0,20195,939.674,1.92,1.99,13.19,2.057,0.046,5051,1
5052,1654738383,0.05352119750853926,49.81,30.0,400.0,13247.0,20185,939.672,1.92,2.0,13.22,2.061,0.047,5052,1
5053,1654738384,0.05344585091420537,49.59,39.0,400.0,13245.0,20174,939.664,1.93,2.0,13.26,2.068,0.047,5053,1
5054,1654738385,0.053345388788426734,49.44,43.0,400.0,13241.0,20179,939.66,1.91,1.98,13.15,2.05,0.046,5054,1
5055,1654738386,0.053270042194092815,49.27,46.0,400.0,13244.0,20176,939.642,1.89,1.96,13.01,2.029,0.046,5055,1
5056,1654738387,0.05316958006831424,49.15,45.0,400.0,13244.0,20178,939.645,1.92,2.0,13.22,2.061,0.047,5056,1
5057,1654738388,0.05309423347398029,49.01,38.0,400.0,13244.0,20174,939.65,1.95,2.02,13.39,2.088,0.047,5057,1
5058,1654738389,0.05299377134820174,48.92,46.0,400.0,13245.0,20182,939.665,1.97,2.04,13.55,2.112,0.048,5058,1
5059,1654738390,0.05291842475386779,48.79,38.0,400.0,13244.0,20178,939.673,1.96,2.04,13.51,2.106,0.048,5059,1
5060,1654738391,0.052817962628089216,48.74,40.0,400.0,13240.0,20177,939.67,1.97,2.04,13.55,2.112,0.048,5060,1
5061,1654738392,0.05274261603375524,48.64,45.0,400.0,13237.0,20168,939.669,1.98,2.05,13.6,2.121,0.048,5061,1
5062,1654738393,0.05266726943942135,48.57,48.0,400.0,13243.0,20168,939.668,1.99,2.07,13.72,2.14,0.048,5062,1
5063,1654738394,0.05256680731364277,48.51,47.0,400.0,13243.0,20182,939.667,2.04,2.12,14.05,2.191,0.049,5063,1
5064,1654738395,0.0524914607193088,48.44,43.0,400.0,13241.0,20170,939.662,2.07,2.15,14.23,2.219,0.05,5064,1
5065,1654738396,0.05239099859353022,48.41,39.0,400.0,13243.0,20182,939.672,2.15,2.23,14.77,2.302,0.052,5065,1
5066,1654738397,0.05231565199919627,48.34,43.0,400.0,13243.0,20178,939.678,2.18,2.26,14.99,2.337,0.053,5066,1
5067,1654738398,0.05224030540486235,48.3,29.0,400.0,13250.0,20188,939.676,2.22,2.31,15.29,2.384,0.054,5067,1
5068,1654738399,0.052139843279083775,48.23,40.0,400.0,13242.0,20179,939.665,2.25,2.33,15.47,2.412,0.054,5068,1
5069,1654738400,0.05206449668474983,48.26,46.0,400.0,13242.0,20167,939.664,2.3,2.39,15.82,2.467,0.0559999999999999,5069,1
5070,1654738401,0.05196403455897125,48.19,43.0,400.0,13245.0,20179,939.673,2.31,2.4,15.89,2.478,0.0559999999999999,5070,1
5071,1654738402,0.05188868796463733,48.13,34.0,400.0,13248.0,20191,939.666,2.31,2.4,15.89,2.477,0.0559999999999999,5071,1
5072,1654738403,0.051813341370303384,48.07,53.0,400.0,13229.0,20158,939.657,2.31,2.4,15.87,2.475,0.0559999999999999,5072,1
5073,1654738404,0.05171287924452478,48.57,64.0,400.0,13230.0,20154,939.661,2.32,2.41,16.0,2.495,0.0559999999999999,5073,1
5074,1654738405,0.05163753265019086,49.35,64.0,400.0,13223.0,20155,939.665,2.36,2.45,16.25,2.535,0.057,5074,1
5075,1654738406,0.05156218605585694,50.12,53.0,400.0,13235.0,20159,939.674,2.41,2.5,16.56,2.582,0.0579999999999999,5075,1
5076,1654738407,0.05146172393007831,50.76,59.0,400.0,13229.0,20158,939.671,2.41,2.5,16.57,2.585,0.0579999999999999,5076,1
5077,1654738408,0.051386377335744415,51.34,60.0,400.0,13227.0,20161,939.698,2.36,2.45,16.23,2.531,0.057,5077,1
5078,1654738409,0.051311030741410496,51.8,47.0,400.0,13234.0,20169,939.7,2.33,2.42,16.02,2.498,0.0559999999999999,5078,1
5079,1654738410,0.05121056861563186,52.19,52.0,400.0,13236.0,20161,939.698,2.33,2.42,16.05,2.502,0.057,5079,1
5080,1654738411,0.05113522202129797,52.49,46.0,400.0,13237.0,20176,939.695,2.29,2.38,15.78,2.46,0.0559999999999999,5080,1
5081,1654738412,0.051059875426964024,52.82,46.0,400.0,13229.0,20165,939.695,2.27,2.36,15.63,2.437,0.055,5081,1
5082,1654738413,0.050984528832630105,53.03,54.0,400.0,13231.0,20166,939.689,2.3,2.38,15.8,2.463,0.0559999999999999,5082,1
5083,1654738414,0.05088406670685147,53.24,45.0,400.0,13237.0,20160,939.689,2.29,2.38,15.78,2.461,0.0559999999999999,5083,1
5084,1654738415,0.05080872011251758,53.47,46.0,400.0,13233.0,20165,939.682,2.27,2.36,15.66,2.441,0.055,5084,1
5085,1654738416,0.050733373518183605,53.58,40.0,400.0,13241.0,20175,939.676,2.27,2.36,15.61,2.434,0.055,5085,1
5086,1654738417,0.050658026923849714,53.76,46.0,400.0,13240.0,20175,939.674,2.27,2.36,15.65,2.441,0.055,5086,1
5087,1654738418,0.050557564798071136,53.89,49.0,400.0,13236.0,20170,939.676,2.29,2.38,15.78,2.46,0.0559999999999999,5087,1
5088,1654738419,0.05048221820373716,53.99,52.0,400.0,13238.0,20168,939.679,2.29,2.38,15.77,2.458,0.0559999999999999,5088,1
5089,1654738420,0.05040687160940327,54.1,37.0,400.0,13241.0,20179,939.675,2.3,2.39,15.81,2.465,0.0559999999999999,5089,1
5090,1654738421,0.05033152501506927,54.18,36.0,400.0,13240.0,20171,939.668,2.31,2.4,15.89,2.478,0.0559999999999999,5090,1
5091,1654738422,0.050256178420735376,54.28,47.0,400.0,13236.0,20166,939.678,2.3,2.39,15.84,2.47,0.0559999999999999,5091,1
5092,1654738423,0.050180831826401456,54.35,49.0,400.0,13239.0,20177,939.681,2.24,2.33,15.42,2.405,0.054,5092,1
5093,1654738424,0.05008036970062282,54.45,47.0,400.0,13233.0,20175,939.683,2.2,2.29,15.14,2.362,0.053,5093,1
5094,1654738425,0.05000502310628893,54.49,44.0,400.0,13234.0,20171,939.691,2.14,2.22,14.73,2.297,0.052,5094,1
5095,1654738426,0.049929676511954985,54.56,44.0,400.0,13240.0,20175,939.702,2.11,2.19,14.49,2.26,0.051,5095,1
5096,1654738427,0.049854329917621065,54.64,40.0,400.0,13240.0,20172,939.698,2.05,2.12,14.08,2.195,0.05,5096,1
5097,1654738428,0.04977898332328712,54.71,55.0,400.0,13240.0,20179,939.705,2.02,2.1,13.89,2.166,0.049,5097,1
5098,1654738429,0.04970363672895317,54.73,42.0,400.0,13233.0,20169,939.709,2.01,2.08,13.81,2.153,0.049,5098,1
5099,1654738430,0.04962829013461925,54.78,49.0,400.0,13236.0,20167,939.697,1.98,2.06,13.62,2.124,0.048,5099,1
5101,1654738432,0.0494524814145067,54.93,48.0,400.0,13229.0,20163,939.706,1.88,1.95,12.93,2.017,0.046,5101,1
5102,1654738433,0.04937713482017278,55.02,31.0,400.0,13248.0,20182,939.707,1.86,1.93,12.78,1.994,0.045,5102,1
5103,1654738434,0.04930178822583886,54.42,22.0,400.0,13254.0,20197,939.708,1.8,1.87,12.4,1.934,0.044,5103,1
5104,1654738435,0.049226441631504914,53.67,27.0,400.0,13254.0,20192,939.705,1.78,1.85,12.23,1.908,0.043,5104,1
5105,1654738436,0.049151095037170967,52.88,34.0,400.0,13248.0,20189,939.707,1.8,1.87,12.41,1.935,0.044,5105,1
5106,1654738437,0.04907574844283705,52.21,35.0,400.0,13244.0,20174,939.713,1.84,1.91,12.63,1.97,0.044,5106,1
5107,1654738438,0.0490004018485031,51.68,33.0,400.0,13251.0,20190,939.71,1.85,1.93,12.75,1.989,0.045,5107,1
5108,1654738439,0.04892505525416915,51.15,26.0,400.0,13251.0,20188,939.704,1.86,1.93,12.79,1.994,0.045,5108,1
5109,1654738440,0.048849708659835234,50.79,28.0,400.0,13244.0,20174,939.711,1.84,1.91,12.67,1.976,0.045,5109,1
5110,1654738441,0.04877436206550129,50.4,30.0,400.0,13247.0,20186,939.707,1.83,1.9,12.59,1.964,0.044,5110,1
5111,1654738442,0.04869901547116734,50.12,47.0,400.0,13242.0,20173,939.708,1.77,1.84,12.18,1.899,0.043,5111,1
5112,1654738443,0.04862366887683339,49.87,34.0,400.0,13244.0,20178,939.711,1.75,1.82,12.03,1.876,0.042,5112,1
5113,1654738444,0.0485483222824995,49.66,39.0,400.0,13241.0,20182,939.707,1.71,1.77,11.75,1.832,0.0409999999999999,5113,1
5114,1654738445,0.048472975688165526,49.49,37.0,400.0,13237.0,20172,939.705,1.68,1.75,11.58,1.805,0.0409999999999999,5114,1
5115,1654738446,0.048397629093831634,49.35,43.0,400.0,13240.0,20168,939.703,1.61,1.68,11.1,1.731,0.039,5115,1
5116,1654738447,0.04832228249949766,49.24,42.0,400.0,13243.0,20177,939.715,1.59,1.66,10.97,1.711,0.039,5116,1
5117,1654738448,0.04824693590516374,49.09,44.0,400.0,13241.0,20179,939.705,1.59,1.65,10.96,1.7080000000000002,0.039,5117,1
5118,1654738449,0.04817158931082982,48.97,44.0,400.0,13239.0,20171,939.688,1.6,1.66,11.0,1.715,0.039,5118,1
5119,1654738450,0.048096242716495874,48.86,40.0,400.0,13240.0,20183,939.683,1.61,1.68,11.11,1.732,0.039,5119,1
5120,1654738451,0.04802089612216193,48.78,34.0,400.0,13241.0,20179,939.671,1.61,1.68,11.1,1.731,0.039,5120,1
5121,1654738452,0.04794554952782801,48.69,45.0,400.0,13237.0,20172,939.665,1.61,1.68,11.11,1.733,0.039,5121,1
5122,1654738453,0.04787020293349406,48.6,46.0,400.0,13238.0,20173,939.675,1.62,1.68,11.15,1.7380000000000002,0.039,5122,1
5123,1654738454,0.047819971870604744,48.57,39.0,400.0,13241.0,20182,939.679,1.62,1.69,11.17,1.742,0.039,5123,1
5124,1654738455,0.047744625276270825,48.52,50.0,400.0,13237.0,20172,939.682,1.62,1.69,11.18,1.744,0.039,5124,1
5125,1654738456,0.047669278681936905,48.52,47.0,400.0,13240.0,20169,939.686,1.65,1.71,11.33,1.766,0.04,5125,1
5126,1654738457,0.04759393208760293,48.39,41.0,400.0,13245.0,20179,939.691,1.69,1.76,11.66,1.818,0.0409999999999999,5126,1
5127,1654738458,0.04751858549326904,48.35,43.0,400.0,13242.0,20175,939.704,1.73,1.79,11.88,1.852,0.042,5127,1
5128,1654738459,0.047443238898935064,48.33,38.0,400.0,13245.0,20177,939.707,1.78,1.85,12.24,1.909,0.043,5128,1
